gene	WT_UN120_r1	WT_UN120_r2	WT_UN120_r3	WT_EM30_r1	WT_EM30_r2	WT_EM30_r3	WT_EM120_r1	WT_EM120_r2	WT_EM120_r3	EDF1_ko_UN120_r1	EDF1_ko_UN120_r2	EDF1_ko_UN120_r3	EDF1_ko_EM30_r1	EDF1_ko_EM30_r2	EDF1_ko_EM30_r3	EDF1_ko_EM120_r1	EDF1_ko_EM120_r2	EDF1_ko_EM120_r3
ENSG00000198363|ASPH	1264.9990000000003	2131.9990000000003	1871.999	2503.9980000000005	1072.001	1002.0019999999998	1308.9990000000003	1368.001	1375.9999999999998	1461.9990000000003	1404.0009999999997	1370.9999999999998	1700.0000000000005	1668.001	2028.0020000000004	2393.0020000000004	3586.9990000000007	2627.0009999999997
ENSG00000185942|NKAIN3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
ENSG00000137563|GGH	301.0	664.0	573.0	537.0	215.0	211.0	366.0	409.0	486.0	310.0	242.0	425.0	503.0	310.0	437.0	348.0	851.0	616.0
ENSG00000137561|TTPA	2.0	4.0	1.0	5.0	2.0	0.0	4.0	2.0	1.0	1.0	1.0	9.0	8.0	1.0	5.0	3.0	8.0	6.0
ENSG00000185728|YTHDF3	891.0009999999999	1684.0	1539.0	1999.0	817.998	793.9990000000001	1549.0	1584.0	1639.0010000000002	1004.0	990.0	1094.0010000000002	1561.9990000000003	1388.9999999999995	1780.999	2304.9990000000003	3498.0	2540.001
ENSG00000180828|BHLHE22	3.0	9.0	6.0	3.0	5.0	0.0	11.0	10.0	4.0	4.0	2.0	8.0	6.0	2.0	6.0	5.0	24.0	15.0
ENSG00000172817|CYP7B1	25.0	62.0	60.0	54.0	22.0	15.0	52.0	56.0	60.0	27.0	24.0	27.0	28.0	36.0	39.0	61.0	111.0	75.0
ENSG00000104442|ARMC1	258.0	646.999	575.001	651.9989999999999	295.00000000000006	220.001	587.9999999999999	524.9989999999999	765.0	410.0	295.0	392.0000000000001	619.0	469.0	586.0	623.0	1197.0	835.0000000000001
ENSG00000066855|MTFR1	257.99899999999997	492.0	503.0	600.001	334.0	295.00000000000006	461.0010000000001	465.99999999999994	465.0	422.00000000000006	389.999	394.0	553.9999999999999	492.00000000000006	665.0	661.999	799.0010000000001	608.0
ENSG00000205268|PDE7A	230.0	488.00000000000006	392.0	586.9989999999999	246.0	217.0	465.99999999999994	487.001	518.999	331.0	255.0	300.00000000000006	389.00100000000003	373.0	450.0	598.0	959.9989999999999	670.999
ENSG00000147570|DNAJC5B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSG00000147573|TRIM55	2.0	0.0	4.0	1.0	0.0	2.0	2.0	0.0	1.0	0.0	6.0	2.0	7.0	5.0	4.0	3.0	4.0	3.0
ENSG00000147571|CRH	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000179041|RRS1	1074.695	1977.397	1798.73	2567.056	682.6460000000002	658.0	1645.0	1613.0	1525.0	884.39	803.0	929.465	1288.0	1058.577	1554.0	2183.0	3924.87	2856.422
ENSG00000285655|AC009879.2	4.305	5.603	4.27	4.948	1.354	0.0	0.0	0.0	0.0	6.335	0.0	2.535	0.0	1.888	0.0	0.0	20.13	1.578
ENSG00000285791|AC009879.3	7.396	3.299	3.174	2.262	0.0	0.0	5.897	3.657	3.739	4.598	0.0	1.15	3.0	1.3259999999999998	3.585	2.551	0.0	0.0
ENSG00000147576|ADHFE1	4.604	13.700000000000001	8.825	13.733	7.0	1.0	16.102999999999998	6.48	6.261	7.677	3.0	7.85	5.0	8.209	13.415	14.448	17.000999999999998	12.0
ENSG00000169085|VXN	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.863	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0
ENSG00000185697|MYBL1	125.001	270.99999999999994	244.99999999999997	336.0	154.0	147.0	215.0	252.0	241.0	204.0	196.00100000000003	194.0	280.0	194.001	289.0	449.0	648.0	466.0
ENSG00000175073|VCPIP1	764.0	1522.0	1384.0	1884.0	728.0	678.0	1296.0	1310.0	1463.0	866.0	776.0	850.0	1033.0	1034.0	1265.0	1977.0	2888.0	2059.0
ENSG00000104205|SGK3	222.0	371.87999999999994	388.00100000000003	459.037	174.0	151.001	238.0	284.00100000000003	315.001	209.001	172.99099999999996	214.085	204.001	170.00000000000003	236.99899999999997	320.00100000000003	589.001	427.02299999999997
ENSG00000178460|MCMDC2	0.0	1.0	0.0	2.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
ENSG00000261787|TCF24	9.0	10.0	7.0	15.0	9.0	0.0	7.0	6.0	16.0	1.0	6.0	2.0	6.0	3.0	2.0	7.0	14.0	5.0
ENSG00000178125|PPP1R42	0.0	3.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0
ENSG00000121022|COPS5	724.0	1398.9999999999995	1277.0	1562.0	565.0	503.0	835.0000000000001	852.0000000000001	867.0010000000001	812.9999999999998	768.0000000000001	864.9999999999999	1178.0010000000002	1003.9989999999999	1304.9999999999998	1560.9990000000003	2193.0	1803.0
ENSG00000104218|CSPP1	402.0000000000001	862.0	784.001	1352.0	513.001	371.00000000000006	830.0	871.0000000000001	872.0	483.001	469.00000000000006	483.00100000000003	699.0	523.0	663.0	1030.001	1957.9999999999998	1444.0
ENSG00000066777|ARFGEF1	635.0010000000001	1217.999	1138.0	1467.001	523.0	397.99900000000014	957.0	1069.0	1117.999	717.0	576.0	694.0000000000001	825.0010000000001	682.0	919.0	1109.0	1958.0000000000002	1499.0000000000002
ENSG00000165078|CPA6	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000046889|PREX2	169.002	349.0	315.0	455.956	170.0	149.0	252.0	268.0	269.0	142.0	152.0	171.0	211.0	196.0	250.0	245.0	417.0	274.0
ENSG00000165084|C8orf34	48.00000000000001	104.0	89.00000000000001	113.21499999999999	36.0	43.999	73.001	86.0	71.93	47.998999999999995	42.977999999999994	34.998999999999995	44.012	40.0	58.998999999999995	61.999	101.0	77.999
ENSG00000137573|SULF1	42.00000000000001	84.0	67.0	104.00100000000002	44.0	34.0	56.00000000000001	64.0	78.0	125.0	119.0	117.0	136.0	147.0	161.0	203.001	365.0	296.0
ENSG00000137571|SLCO5A1	92.99999999999997	173.0	202.0	241.0	81.0	75.0	177.0	167.0	178.0	80.0	62.0	63.0	113.0	92.0	123.0	157.0	234.0	163.0
ENSG00000147596|PRDM14	0.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	4.0	0.0	1.0	2.0	0.0	4.0	0.0	1.0	0.0
ENSG00000140396|NCOA2	669.9999999999999	1362.001	1046.0	1563.0000000000002	691.0	610.0000000000001	1169.0	1152.0	1209.0	702.0	582.0	673.0	938.0000000000001	986.0	1115.0	1326.0	1886.9999999999998	1371.0
ENSG00000067167|TRAM1	880.0000000000001	1683.001	1534.0	1716.001	715.0	876.0	1091.0	1080.0	1156.9999999999998	1032.0	970.0	1165.0	1608.9990000000005	1343.001	1635.9999999999995	1678.0	2368.0	1964.0000000000002
ENSG00000147592|LACTB2	228.0	434.0	407.0	519.0000000000001	157.0	216.0	264.0	318.0	332.0	251.0	227.00000000000003	302.0	333.0	240.0	455.0000000000001	424.0	635.0	544.0
ENSG00000221947|XKR9	8.037	12.408	6.053	10.803	5.0	4.224	7.0	13.001	10.001	3.024	7.905	6.006	7.382999999999999	13.32	12.788	12.097	14.953	12.009
ENSG00000104313|EYA1	108.0	210.999	157.0	244.999	54.0	37.0	178.99999999999997	159.0	147.0	94.00099999999999	55.0	121.0	163.0	106.0	143.999	196.001	312.0	218.0
ENSG00000178860|MSC	15.0	16.0	29.0	36.0	22.0	27.0	33.0	27.0	23.0	9.0	11.0	17.0	17.0	14.0	23.0	42.0	32.0	18.0
ENSG00000104321|TRPA1	29.0	48.0	26.0	38.0	19.0	10.0	47.0	30.0	33.0	13.0	27.0	24.0	24.0	21.0	29.0	24.0	44.0	45.0
ENSG00000182674|KCNB2	98.0	167.0	154.0	231.0	103.0	92.0	132.0	129.0	133.0	122.0	72.0	90.0	96.0	128.0	104.0	204.0	245.0	224.0
ENSG00000147601|TERF1	437.002	912.0000000000002	804.6809999999999	1002.9999999999999	404.00000000000006	306.0	630.9999999999999	664.999	653.0	582.0	530.9999999999999	586.0000000000001	728.0	504.0	727.999	806.0	1443.4370000000001	1117.9440000000002
ENSG00000164764|SBSPON	1.0	1.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000274443|C8orf89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000147604|RPL7	10722.001	21497.001	19357.999	24877.0	9006.0	6974.000000000001	10417.999999999998	10806.001	10876.0	10370.000999999998	10216.999999999998	10953.0	14621.999999999998	12800.0	16959.001	16897.0	25888.0	22457.999
ENSG00000121039|RDH10	303.00000000000006	502.00300000000004	501.999	533.0	340.0	307.0	412.511	475.0	455.001	336.0	272.0	292.0	387.9900000000001	462.0	467.0	584.001	665.0	509.0
ENSG00000040341|STAU2	374.818	707.808	612.02	814.61	359.201	261.16200000000003	546.555	545.269	570.546	509.413	439.571	504.987	701.024	511.64300000000003	665.055	680.556	1140.303	849.699
ENSG00000258677|AC022826.2	19.677	23.439	13.633	58.272	36.625	39.308	19.3	31.796	12.802	20.611	38.339	15.637	15.513	10.207	28.96	33.906	59.054	23.739
ENSG00000104343|UBE2W	87.505	220.75399999999996	187.34699999999998	263.119	61.172999999999995	35.531	207.14399999999998	165.935	264.65199999999993	105.97500000000001	56.089999999999996	140.377	224.46399999999997	140.151	168.98199999999997	203.53899999999996	458.645	313.561
ENSG00000154582|ELOC	472.00100000000003	823.876	791.9970000000001	951.0029999999999	503.001	533.0029999999999	485.003	496.52700000000004	483.0	555.835	683.0	514.26	588.0	462.99699999999996	758.482	795.0010000000001	1176.0030000000002	911.004
ENSG00000175606|TMEM70	321.0	632.9989999999999	549.0	685.0	328.0	320.0	537.001	563.0000000000001	555.0	411.0	340.00100000000003	400.0	589.0	498.9999999999999	677.9999999999999	820.0	1076.0000000000002	852.0010000000001
ENSG00000154589|LY96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ENSG00000104369|JPH1	406.0	775.0	698.0	1056.0	465.0	510.0	690.0	718.0	688.0	515.0	496.00000000000006	470.0	646.0	723.0	824.0	1085.0	1468.0	1100.0
ENSG00000104381|GDAP1	318.0	731.999	605.0	892.0000000000002	387.0	303.0	616.0	655.0	674.0	635.0	533.0	594.0	755.0	700.0	811.0	1106.0	1646.9999999999998	1315.0
ENSG00000137558|PI15	8.0	12.0	9.0	16.0	1.0	1.0	15.0	5.0	18.0	5.0	8.000000000000002	13.0	14.0	8.0	14.0	16.0	41.0	18.0
ENSG00000121005|CRISPLD1	126.0	234.0	202.0	261.0	106.0	103.0	198.00000000000003	172.0	186.001	178.0	134.0	166.0	212.99899999999994	224.999	273.0	250.0	520.0	325.0
ENSG00000164749|HNF4G	6.0	13.0	11.0	32.0	6.999999999999998	2.0	16.0	19.0	25.0	27.0	24.0	36.0	44.00000000000001	29.0	49.0	42.0	66.0	63.0
ENSG00000091656|ZFHX4	1304.0	2262.9999999999995	1931.9989999999998	2838.0	923.999	838.001	1988.001	1857.0	1922.0000000000005	1044.0000000000002	909.0000000000001	1162.0	1454.999	1545.9999999999998	1850.0	2405.0	3248.0000000000005	2458.999
ENSG00000164751|PEX2	121.0	286.0	247.0	346.9999999999999	122.0	127.0	211.99900000000002	209.00099999999998	238.00000000000003	184.00000000000003	164.0	205.0	292.0	235.00000000000003	286.00000000000006	276.0	471.0	361.999
ENSG00000171033|PKIA	91.00000000000001	176.0	177.0	197.999	96.0	62.0	134.0	160.0	193.0	174.0	126.0	171.0	196.0	167.0	191.0	226.0	349.0	274.0
ENSG00000104427|ZC2HC1A	96.0	158.0	130.0	197.0	112.0	121.0	128.0	164.0	127.0	112.0	150.0	114.0	159.0	117.0	152.0	257.0	365.00000000000006	305.0
ENSG00000104432|IL7	0.0	0.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
ENSG00000104435|STMN2	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0
ENSG00000164683|HEY1	267.999	528.0	454.001	810.001	343.0	323.0	1269.0000000000002	1281.001	1183.0	794.9990000000001	643.0000000000001	821.0	1232.001	1220.999	1448.9999999999998	3443.9990000000007	5547.000999999999	3736.001
ENSG00000147586|MRPS28	242.73600000000002	376.973	389.625	463.13000000000005	293.899	319.89899999999994	295.99199999999996	361.488	360.977	319.78700000000003	312.0	296.984	359.945	301.00100000000003	463.0	534.722	526.811	454.924
ENSG00000276418|AC036214.3	4.218	2.954	5.495	16.921	7.697	1.941	1.693	5.419	1.37	10.649	0.0	1.3219999999999998	6.271	0.0	0.0	5.172999999999999	6.48	4.831
ENSG00000076554|TPD52	460.045	736.0729999999999	724.8799999999999	884.9480000000002	521.404	668.159	456.314	481.093	525.6539999999999	398.564	557.0000000000001	364.693	321.78399999999993	335.99999999999994	405.999	588.1050000000001	904.7099999999999	664.2419999999998
ENSG00000205189|ZBTB10	648.999	1404.0	1187.001	1787.001	762.0	676.0	1333.0	1444.001	1687.0	752.0	787.999	811.0000000000001	937.999	849.999	1084.999	1682.001	2815.999	1998.0000000000002
ENSG00000164684|ZNF704	532.0	1040.0	790.0000000000002	1137.0	394.0	415.0	770.9999999999999	698.0	771.0000000000002	524.0	513.0	592.0	680.0	717.9999999999998	750.9999999999999	907.0000000000002	1423.0	1008.0
ENSG00000076641|PAG1	310.0	577.0	469.0	656.0	315.0	316.0	602.0	604.327	630.0	352.0	328.0	351.0	340.0	433.0	524.0	666.0	950.0	699.0
ENSG00000164687|FABP5	993.0	1387.0	1354.9999999999995	1782.0000000000005	595.0	584.0	771.0	934.0	833.0	869.0	871.0	859.0000000000002	989.0	901.9999999999998	1277.0	1124.0	1982.0	1726.0
ENSG00000147588|PMP2	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSG00000205186|FABP9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000170323|FABP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
ENSG00000197416|FABP12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
ENSG00000133731|IMPA1	197.0	440.0009999999999	374.9990000000001	453.99999999999994	150.001	101.0	353.99999999999994	339.99899999999997	450.00000000000006	239.00099999999998	185.0	281.001	361.999	252.99999999999997	336.99899999999997	331.998	745.9979999999999	530.0010000000001
ENSG00000253598|SLC10A5	20.0	33.0	20.0	32.0	8.0	2.0	19.0	14.0	34.0	21.0	14.0	21.0	26.0	16.0	34.0	27.0	42.0	25.0
ENSG00000104231|ZFAND1	235.0	466.001	411.0	647.001	161.0	181.00099999999998	322.00000000000006	320.00300000000004	372.99799999999993	285.002	210.99899999999997	350.001	564.999	431.0009999999999	562.0	632.001	974.0	719.9999999999999
ENSG00000164695|CHMP4C	87.0	143.0	149.0	232.0	106.0	80.0	116.0	158.0	147.0	125.0	129.0	115.0	133.0	119.0	168.0	218.0	311.948	213.0
ENSG00000104497|SNX16	25.000999999999998	81.00000000000001	54.0	78.0	40.0	20.0	75.999	74.0	63.999	40.001000000000005	34.001	48.998999999999995	74.999	64.0	74.0	92.0	146.00000000000003	108.001
ENSG00000184672|RALYL	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	3.0	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000133739|LRRCC1	116.999	241.999	218.99899999999994	294.0	92.00099999999999	79.0	186.0	180.00000000000003	184.0	211.00000000000003	194.001	207.001	203.001	160.0	245.00000000000003	245.00099999999998	616.0	428.0
ENSG00000133740|E2F5	119.999	212.99999999999997	199.95399999999998	243.999	166.0	157.00000000000003	175.0	194.0	195.00199999999998	213.236	207.99999999999997	179.99999999999997	210.0	175.001	231.99900000000005	282.99999999999994	367.99800000000005	245.175
ENSG00000176731|RBIS	225.0	469.001	464.0	510.0	174.99999999999997	157.0	334.99999999999994	329.0	340.0	260.999	260.99899999999997	350.0	372.999	299.0	397.00000000000006	375.99899999999997	606.0	546.0010000000001
ENSG00000185015|CA13	24.0	50.0	43.0	48.0	15.0	14.0	34.0	48.0	42.0	30.0	17.0	47.0	34.0	31.0	55.0	60.0	65.0	54.0
ENSG00000133742|CA1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000164879|CA3	1.0	5.0	3.0	2.0	2.0	1.0	3.0	2.0	3.0	2.0	0.0	5.0	4.0	4.0	2.0	8.999999999999998	9.0	1.0
ENSG00000104267|CA2	250.0	455.001	405.0	568.0	196.99999999999994	157.0	428.001	381.0	365.0	301.0	248.001	374.00100000000003	515.0	490.99999999999994	517.0	611.0010000000001	985.0	821.9999999999999
ENSG00000147614|ATP6V0D2	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0
ENSG00000147613|PSKH2	0.0	3.0	2.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0
ENSG00000164893|SLC7A13	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000123124|WWP1	505.00000000000006	1076.0010000000002	921.0	1244.001	447.999	363.0	809.0	826.0	933.0	560.0	500.0	566.0	851.0000000000001	662.0	795.0	946.0	1636.0	1172.0
ENSG00000176623|RMDN1	342.00200000000007	634.9989999999999	552.0000000000001	713.999	164.0	161.0	368.00100000000003	401.0000000000001	413.0009999999999	375.0	289.0	443.998	575.002	437.0009999999999	604.001	599.0	1194.0000000000005	884.9989999999997
ENSG00000085719|CPNE3	701.0010000000002	1646.9990000000003	1458.0	1667.0	631.0000000000001	455.00100000000003	1257.001	1140.001	1448.999	1207.0	790.0000000000001	1240.0	1701.0	1431.0000000000007	1654.9990000000005	1362.001	2676.0	1880.9989999999998
ENSG00000170289|CNGB3	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000176571|CNBD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000176566|DCAF4L2	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
ENSG00000156103|MMP16	1.0	4.0	5.0	3.0	1.0	1.0	1.0	3.0	5.0	4.0	6.0	4.0	3.0	3.0	2.0	9.0	10.0	6.0
ENSG00000104312|RIPK2	138.001	300.0000000000001	284.0	374.001	130.99999999999997	104.00000000000003	275.00000000000006	268.0	293.999	141.0	135.0	166.0	295.00000000000006	200.999	299.001	334.001	610.0	426.0
ENSG00000164823|OSGIN2	159.0	376.0	356.0	439.0010000000001	152.00000000000003	90.00000000000001	331.00000000000006	337.00000000000006	465.001	197.99999999999997	137.0	241.0	316.0	250.999	311.999	395.0	838.0000000000001	590.001
ENSG00000104320|NBN	611.0	1420.999	1243.999	1547.9999999999995	554.9989999999999	388.0	918.001	1035.999	1309.9999999999998	866.001	780.0	1045.001	1055.999	803.0	1111.001	1218.0	2859.0009999999997	1976.0010000000002
ENSG00000104325|DECR1	28.0	66.999	68.0	92.99900000000001	31.0	32.0	36.0	44.001000000000005	57.001000000000005	64.0	56.00000000000001	76.001	114.0	83.0	103.0	85.999	181.0	113.999
ENSG00000104327|CALB1	7.0	10.995000000000001	4.0	9.0	1.0	0.0	4.0	3.0	8.999	25.0	21.0	22.0	34.0	24.995000000000008	43.646	26.0	93.0	70.0
ENSG00000180694|TMEM64	106.0	215.0	189.0	201.99900000000005	118.0	98.0	153.00000000000003	184.99999999999994	223.0	155.0	109.0	131.0	158.0	192.99999999999994	193.0	232.0	347.0	246.0
ENSG00000123119|NECAB1	1.0	0.0	2.0	2.0	4.0	1.0	1.0	0.0	1.0	1.0	3.0	3.0	4.0	0.0	4.0	1.0	1.0	3.0
ENSG00000253250|C8orf88	70.0	172.0	141.0	153.0	53.0	25.0	116.0	106.0	114.0	90.0	64.0	110.0	158.0	123.0	121.0	86.0	222.0	151.0
ENSG00000155099|PIP4P2	51.001	92.0	71.0	99.999	26.0	22.0	62.0	75.0	65.0	34.0	25.0	41.0	65.0	70.0	74.0	70.0	138.999	95.0
ENSG00000155100|OTUD6B	341.0	601.0	624.0	849.999	311.99899999999997	359.001	473.0	480.00100000000003	538.0	426.0	418.0	416.0	544.0	452.999	651.0	881.0	1417.0	1256.0
ENSG00000214954|LRRC69	9.0	18.0	15.0	18.001	5.0	6.0	14.001	17.0	22.0	6.0	9.0	14.0	26.0	22.999999999999996	14.0	19.0	29.0	39.0
ENSG00000147606|SLC26A7	2.0	7.0	6.0	9.0	0.0	1.0	5.0	8.0	5.0	7.0	3.0	1.0	2.0	4.0	5.0	9.0	15.000000000000002	4.0
ENSG00000079102|RUNX1T1	131.99900000000002	186.999	180.001	296.999	122.001	138.001	253.00000000000003	240.00100000000003	238.99900000000002	157.0	140.0	148.0	193.99900000000002	182.99900000000002	228.99999999999997	371.002	518.0000000000001	409.0
ENSG00000205133|TRIQK	47.999	99.001	89.999	140.0	20.0	30.000999999999998	62.0	70.0	90.00200000000001	74.0	66.0	96.99900000000001	125.0	72.99900000000001	77.001	84.0	240.001	154.00000000000003
ENSG00000188343|FAM92A	336.999	631.0	597.9979999999999	732.999	276.0	205.00100000000003	337.99800000000005	418.003	428.001	362.00100000000003	344.00199999999995	490.0009999999999	516.0	467.99999999999994	635.0010000000002	605.001	1236.0020000000002	942.0019999999998
ENSG00000183808|RBM12B	500.99899999999997	1082.0	927.9989999999999	1344.001	633.0	550.0	892.0000000000001	937.001	1108.0	777.0	656.0	735.0	919.0000000000001	822.0	1085.0	1531.001	2563.0	1758.001
ENSG00000164953|TMEM67	89.99900000000001	159.001	169.0	192.99900000000002	90.00000000000001	92.0	164.002	199.999	211.001	130.00000000000003	122.0	118.99900000000001	193.999	178.99900000000002	200.999	232.0	367.001	242.99900000000002
ENSG00000164951|PDP1	117.0	246.99999999999997	217.0	249.0	104.0	102.00099999999999	251.999	218.0	230.0	127.0	132.0	166.00099999999998	210.0	202.99999999999997	218.99900000000002	356.99899999999997	559.001	433.0
ENSG00000079112|CDH17	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000164949|GEM	21.0	46.0	46.0	71.00000000000001	47.0	54.0	36.0	57.0	64.0	36.0	37.00000000000001	40.0	44.0	54.0	65.0	69.0	86.0	93.0
ENSG00000197275|RAD54B	175.483	360.88400000000007	323.756	477.475	235.248	136.119	319.409	391.648	422.186	274.51800000000003	202.38899999999992	283.362	377.43499999999995	264.476	372.889	459.4789999999999	878.414	676.1690000000001
ENSG00000265817|FSBP	50.51600000000001	184.11599999999996	135.239	213.588	59.726000000000006	24.881	122.59	107.351	160.81400000000002	94.482	67.61	103.638	92.565	85.524	124.111	132.52100000000002	322.586	206.849
ENSG00000164944|VIRMA	936.0	1971.9990000000003	1681.0010000000007	2231.9999999999995	897.0	772.0000000000001	1478.0	1533.0	1474.0	1086.0	1012.0010000000001	1201.9999999999998	1582.999	1355.0000000000002	1730.0	2115.0	3294.0	2495.001
ENSG00000104413|ESRP1	1.0	2.0	5.0	11.0	2.0	4.0	2.0	3.0	9.0	6.0	4.0	6.0	9.0	7.0	8.000000000000002	12.0	10.0	12.0
ENSG00000156162|DPY19L4	111.026	268.983	240.0	300.999	134.0	139.99999999999997	194.001	231.322	247.995	172.0	178.0	212.00099999999998	217.00000000000003	180.001	211.962	250.0	473.942	332.00000000000006
ENSG00000164941|INTS8	517.9989999999999	1161.0000000000002	1060.0	1385.0010000000002	366.99899999999997	232.00099999999998	821.0	775.9999999999999	1010.9989999999999	595.9989999999999	378.0	689.0	960.001	748.9990000000001	943.001	929.9630000000001	1960.0010000000002	1388.0
ENSG00000175305|CCNE2	159.999	391.0	340.0	458.99999999999994	178.999	166.99899999999997	290.999	389.0	383.00000000000006	261.0	236.0	290.99899999999997	337.001	313.99899999999997	375.99999999999994	386.038	750.0000000000002	577.001
ENSG00000156170|NDUFAF6	144.00099999999998	327.00100000000003	312.0	408.99899999999997	138.001	108.00099999999999	242.99999999999997	220.99900000000002	241.001	184.99999999999997	170.0	209.00000000000003	296.001	240.0	412.0010000000001	397.00100000000003	712.001	584.0
ENSG00000164938|TP53INP1	66.0	165.0	140.99999999999997	157.99999999999997	62.0	40.0	126.0	132.0	174.0	109.0	82.0	134.0	131.0	120.0	152.0	171.0	376.0	232.0
ENSG00000175895|PLEKHF2	76.0	138.0	93.0	187.0	76.0	46.0	180.0	168.0	219.0	75.0	82.0	79.0	115.0	102.0	132.0	196.0	349.0	270.0
ENSG00000156172|C8orf37	14.0	39.985	27.0	30.0	11.0	18.0	25.0	22.0	28.0	21.0	13.0	27.0	28.0	16.0	22.0	35.0	60.0	48.0
ENSG00000156466|GDF6	24.0	31.0	40.0	59.0	22.0	19.0	34.0	23.0	20.0	47.0	39.0	36.0	29.0	34.0	53.0	51.0	78.0	68.0
ENSG00000156467|UQCRB	912.999	2171.0	1807.002	2338.9999999999995	613.0	490.0	1079.0	932.0000000000001	1080.0	984.9999999999999	932.0429999999999	1249.0	1606.0000000000002	1303.001	1628.0010000000002	1549.0	3458.0	2604.001
ENSG00000156469|MTERF3	160.999	215.99999999999997	233.00000000000003	282.99899999999997	111.0	93.00000000000001	248.00000000000003	257.001	248.00100000000003	175.0	159.001	191.0	334.0	252.999	339.0	419.99899999999997	629.9999999999999	494.001
ENSG00000156471|PTDSS1	1248.9999999999998	2413.0000000000005	2247.452	2489.999	1428.0	1386.0	1905.0000000000002	1950.0	1872.9999999999995	1612.0	1463.0	1537.0	1935.9999999999998	2070.0009999999997	2377.0000000000005	2547.0	3163.0009999999997	2363.0009999999997
ENSG00000169439|SDC2	643.0000000000001	1184.9999999999998	1048.999	1326.0	533.0009999999999	496.0	760.001	842.0000000000001	813.0	591.0000000000002	539.0010000000001	679.0	815.0000000000001	797.0010000000001	979.0	965.0	1386.0	1050.001
